loan_id,age,income,loan_amount,credit_score,months_employed,interest_rate,debt_to_income_ratio,education,employment_type,marital_status,has_mortgage,has_dependents,loan_purpose,has_co_signer,default
472,64,132726,32723,512,68,2.964049984473923,0.339918074395629,Bachelor,Self-employed,Married,No,No,Auto,Yes,1
473,52,101974,42574,348,298,11.641206145748791,0.6142360564050473,PhD,Part-time,Divorced,Yes,Yes,Home,No,0
474,57,125947,39958,426,431,5.868684082629919,0.5807563876301752,PhD,Self-employed,Divorced,No,No,Auto,Yes,1
475,69,46399,14108,522,289,22.224594960604904,0.6568638892536314,Bachelor,Self-employed,Single,Yes,Yes,Business,No,1
476,33,148177,17178,578,295,14.811931805325807,0.39000158762521053,Master,Unemployed,Single,No,No,Auto,No,1
477,30,105382,40643,707,202,7.321754636667505,0.7591981215039827,Bachelor,Unemployed,Divorced,No,Yes,Home,Yes,0
478,67,101244,36324,804,60,13.555827604826657,0.2632701289246082,High School,Part-time,Single,No,Yes,Personal,Yes,0
479,59,129575,43360,593,433,18.824186273171662,0.4752325980145232,High School,Self-employed,Divorced,Yes,No,Auto,No,0
480,47,135520,22824,576,450,24.03671420514698,0.7407509772331443,High School,Unemployed,Divorced,Yes,Yes,Business,No,0
481,36,130904,13927,737,317,7.070258097644635,0.24412691818609542,High School,Full-time,Married,Yes,Yes,Personal,No,0
482,34,96534,33144,406,313,22.382180758974936,0.18789049099262636,High School,Self-employed,Single,No,No,Business,No,1
483,36,75106,36010,719,160,23.488994625852275,0.8069471741503919,Master,Full-time,Single,No,Yes,Personal,Yes,0
484,45,132599,27443,728,330,23.077672524237524,0.3743437302073568,Master,Part-time,Single,No,Yes,Business,No,1
485,43,50678,19437,674,15,16.614530207823925,0.6470960999272256,PhD,Self-employed,Married,No,Yes,Auto,No,0
486,54,96218,49298,372,337,16.485875051998278,0.12027888341115078,High School,Part-time,Married,Yes,No,Auto,No,1
487,43,83230,44778,329,93,11.273844563227923,0.6520375107275597,Bachelor,Part-time,Married,Yes,No,Home,No,1
488,40,134684,16207,487,303,19.305151292987123,0.35288104923757646,High School,Part-time,Single,Yes,No,Personal,Yes,1
489,26,94055,30537,663,137,14.219762422071435,0.14459268286995342,Master,Part-time,Single,No,No,Home,Yes,0
490,29,76373,40757,750,337,17.581075638250773,0.5878502092384936,High School,Part-time,Single,No,No,Education,Yes,1
491,18,51480,17040,494,37,11.854531788522296,0.29264305285853864,Master,Self-employed,Married,Yes,Yes,Auto,No,1
492,18,105230,46986,455,126,18.8244186729922,0.409445793641504,PhD,Full-time,Married,No,Yes,Personal,No,0
493,64,88836,27612,471,274,20.962844904904628,0.16446464982921088,PhD,Self-employed,Divorced,Yes,No,Home,Yes,1
494,51,92258,33441,340,163,5.368033901864771,0.21773060087595628,PhD,Self-employed,Married,No,Yes,Home,Yes,1
495,49,59986,11471,362,442,21.157383458207246,0.338381788396675,Master,Self-employed,Divorced,No,Yes,Education,No,1
496,65,44160,40631,322,318,14.426820231177066,0.1718076004481257,High School,Unemployed,Single,Yes,Yes,Home,Yes,0
497,42,105595,48461,659,76,21.42731590907516,0.8286610117490522,High School,Unemployed,Married,Yes,Yes,Business,No,0
498,57,121358,31523,374,173,11.919939245843336,0.10483763454718274,Bachelor,Self-employed,Single,No,No,Auto,No,0
499,62,99111,36348,417,386,10.717931163809805,0.4870881750914492,Master,Full-time,Single,Yes,No,Home,No,1
500,18,84929,6177,679,457,23.046396847896116,0.19859796650604117,Bachelor,Self-employed,Single,Yes,Yes,Home,No,0
501,33,93506,9760,589,357,7.77689315361323,0.3461432715823588,PhD,Part-time,Single,No,Yes,Education,No,1
502,56,54911,37779,739,320,21.41688348158129,0.8408476478546124,High School,Unemployed,Married,No,No,Business,No,0
503,22,107127,26636,306,375,13.132473167716295,0.2293556426191895,Master,Unemployed,Single,No,Yes,Home,Yes,1
504,39,51821,21353,495,90,13.824195178678973,0.8726658557746662,Bachelor,Self-employed,Divorced,Yes,Yes,Auto,Yes,1
505,46,95039,16556,720,237,9.094770474258134,0.26463550159153737,Bachelor,Self-employed,Married,No,Yes,Auto,Yes,1
506,20,80535,32598,492,263,15.17997061423736,0.6932528867734636,Bachelor,Full-time,Single,No,No,Home,No,1
507,29,133453,16563,447,178,9.47985751435286,0.5373418119178494,High School,Full-time,Married,No,No,Business,Yes,1
508,43,104458,48790,501,208,2.903196527558003,0.8075829820774073,High School,Part-time,Divorced,No,Yes,Auto,No,0
509,33,32175,13234,743,72,8.255967922920188,0.5431946044025048,High School,Self-employed,Single,No,Yes,Auto,No,0
510,68,139235,30519,718,389,2.1467179983515856,0.5276473753250469,Master,Self-employed,Divorced,Yes,Yes,Business,No,0
511,54,74771,31966,726,106,24.502160102307702,0.2563664002947199,High School,Self-employed,Single,No,Yes,Business,No,0
512,39,126660,21173,778,344,24.212185825854192,0.23298348964132698,Master,Unemployed,Divorced,No,Yes,Home,Yes,0
513,46,147157,31987,774,294,11.088571841863017,0.8331913208924114,Bachelor,Part-time,Single,Yes,Yes,Personal,Yes,0
514,31,141300,18178,425,368,18.75252964981186,0.36227055908002725,Bachelor,Full-time,Married,No,No,Education,Yes,0
515,45,106925,44338,694,443,9.953540263439773,0.3976658039703168,PhD,Unemployed,Single,No,No,Personal,No,1
516,22,133374,29596,624,283,17.43514261297745,0.7078589267427108,High School,Unemployed,Married,Yes,Yes,Personal,Yes,0
517,64,86358,38174,691,352,20.524890990057518,0.3710587859382459,Bachelor,Unemployed,Single,No,No,Auto,Yes,0
518,66,37327,46974,739,181,23.775393627921538,0.8616499573112022,High School,Unemployed,Single,Yes,Yes,Business,Yes,0
519,47,67057,9431,503,36,11.204882344542456,0.6903422151990403,Master,Part-time,Divorced,No,Yes,Auto,No,0
520,63,26150,32764,785,136,20.015853607989097,0.5779433940587361,Bachelor,Self-employed,Divorced,Yes,No,Education,Yes,1
521,69,24425,26627,330,337,8.116354364538733,0.804716128435802,High School,Full-time,Divorced,Yes,No,Home,No,0
522,22,143654,44310,687,55,24.777642987253913,0.1396847266795862,Bachelor,Full-time,Single,No,Yes,Education,Yes,1
523,29,36032,13906,733,186,2.592700771580076,0.305650153751367,Bachelor,Unemployed,Single,Yes,Yes,Auto,No,0
524,33,22198,41914,675,340,15.881162549525781,0.472029067376728,High School,Unemployed,Single,Yes,No,Auto,Yes,0
525,43,80500,49814,643,257,17.168637577980526,0.28158283157721686,Bachelor,Part-time,Married,No,No,Auto,Yes,0
526,43,73394,18076,742,444,17.825047812704963,0.6951241498417216,Bachelor,Unemployed,Married,No,Yes,Auto,Yes,0
527,65,40079,42650,374,57,4.768914312149047,0.8353664248429802,Bachelor,Full-time,Single,Yes,Yes,Personal,No,1
528,38,56220,11012,454,362,23.586185019882,0.4390160959447388,Bachelor,Full-time,Divorced,No,Yes,Home,Yes,1
529,56,61874,12151,729,122,6.167215418151905,0.373706080089516,Master,Self-employed,Divorced,Yes,No,Personal,Yes,1
530,53,33859,33211,662,187,16.323328274516342,0.869240585710053,Bachelor,Self-employed,Divorced,Yes,Yes,Auto,No,0
531,50,70460,32117,747,229,7.121549819830954,0.4558819462620327,PhD,Full-time,Single,No,No,Business,No,1
532,47,51419,41378,533,167,9.06597759148923,0.4912387203594266,Bachelor,Full-time,Divorced,No,Yes,Personal,No,0
533,54,138865,47652,561,419,14.56854645974686,0.38131989787352427,High School,Part-time,Single,Yes,No,Auto,No,1
534,40,28705,11894,424,113,11.59544862698526,0.8276387784097107,PhD,Part-time,Married,No,No,Auto,Yes,1
535,27,62880,18467,544,251,5.6851888224596445,0.5551643866254806,Master,Full-time,Divorced,No,No,Home,Yes,1
536,22,149838,36010,841,106,5.93153725567951,0.7097396697453158,PhD,Unemployed,Married,Yes,No,Education,No,0
537,53,43236,47641,784,36,11.617330127744392,0.7494453746807092,PhD,Self-employed,Divorced,Yes,Yes,Personal,Yes,0
538,51,107955,17289,421,334,19.417508500336517,0.3734792335338065,PhD,Full-time,Single,Yes,No,Personal,No,1
539,69,105514,49976,424,91,22.653186877499138,0.446955465056304,High School,Unemployed,Single,Yes,No,Personal,Yes,1
540,48,123145,48596,848,17,3.934936231965805,0.7787774195250118,High School,Full-time,Single,Yes,No,Auto,No,0
541,27,35358,28171,469,353,11.041389873866224,0.3906042813406482,High School,Self-employed,Single,Yes,Yes,Home,Yes,0
542,36,119713,39905,423,62,4.305647965626163,0.735148106761481,Master,Self-employed,Divorced,No,Yes,Auto,No,1
543,49,114914,25829,334,149,2.3816270545497513,0.8527938580595497,High School,Part-time,Married,Yes,Yes,Auto,No,1
544,18,122870,39054,386,138,17.219529700811,0.5985682984544056,High School,Part-time,Single,No,Yes,Business,Yes,1
545,22,96918,49139,500,185,15.856337165231519,0.6933018299615111,PhD,Part-time,Divorced,No,Yes,Home,Yes,1
546,62,139179,34734,668,184,5.749439617742382,0.7440778496329079,High School,Part-time,Married,Yes,Yes,Personal,Yes,1
547,21,136243,12052,376,204,7.377695161140474,0.7760317191173141,Bachelor,Self-employed,Single,No,No,Education,No,1
548,33,34596,8654,358,259,2.545278333823923,0.41604267028543684,High School,Unemployed,Married,Yes,No,Personal,Yes,0
549,41,53572,28486,730,213,21.203785730971287,0.14101076734079854,Master,Unemployed,Single,No,No,Auto,No,1
550,33,98757,23743,799,255,24.417883709116683,0.4215010169893917,Master,Unemployed,Married,Yes,Yes,Home,Yes,1
551,19,21279,29489,408,134,5.115569346277889,0.6390049838272718,Bachelor,Full-time,Married,Yes,No,Home,Yes,0
552,66,83197,13636,577,60,7.323929916601856,0.4602803086246342,Master,Part-time,Single,Yes,No,Home,No,0
553,45,131496,11441,367,362,21.973419050779484,0.6991705206883189,Master,Part-time,Divorced,Yes,Yes,Business,No,1
554,49,82516,29611,368,309,23.308667352992252,0.38558594357493114,PhD,Self-employed,Married,No,No,Personal,Yes,1
555,44,27083,47435,464,87,11.651429804556638,0.6077953128832236,Bachelor,Self-employed,Single,No,Yes,Business,No,1
556,37,140674,17149,788,323,3.164316862188705,0.24913584388317966,PhD,Full-time,Married,No,No,Education,No,1
557,41,140307,39566,604,475,2.906012174934846,0.6994955493159656,PhD,Full-time,Married,No,Yes,Auto,Yes,1
558,29,146457,47368,664,206,15.20084691958724,0.5365567750504207,High School,Unemployed,Divorced,No,Yes,Business,No,0
559,67,129397,26675,678,128,11.036587504543117,0.2632515108372805,Bachelor,Self-employed,Married,Yes,Yes,Business,Yes,0
560,52,37771,10495,642,310,2.659005834286054,0.33352893879824586,High School,Part-time,Married,Yes,No,Auto,Yes,0
561,50,49975,47668,653,2,15.414805023188805,0.6988869668654659,High School,Unemployed,Single,Yes,No,Home,No,0
562,50,65648,18673,715,461,2.2599583415475166,0.48608098852921655,PhD,Part-time,Single,Yes,Yes,Auto,Yes,0
563,68,145641,16130,408,421,20.109555037433278,0.2728251523144578,Master,Unemployed,Divorced,Yes,Yes,Personal,No,1
564,60,68285,27668,796,241,9.047954922177546,0.8738169522962381,Bachelor,Part-time,Married,No,No,Auto,Yes,0
565,54,39063,20222,640,120,2.9259340692123383,0.6721000158535103,Master,Full-time,Married,Yes,No,Home,No,0
566,29,87642,28669,682,384,15.532101082612526,0.8657078660318369,PhD,Unemployed,Married,Yes,Yes,Auto,No,0
567,20,110093,39068,832,101,11.146741531960258,0.4416840362882746,PhD,Part-time,Divorced,No,No,Business,No,1
568,18,134390,28253,599,37,24.397409507214437,0.4800802725533764,PhD,Part-time,Married,No,No,Education,No,0
569,50,106143,14435,438,340,14.51656923758515,0.8183641729480153,PhD,Self-employed,Single,Yes,No,Business,No,1
570,57,57599,33552,658,412,8.33050116385119,0.5200394721963078,PhD,Unemployed,Divorced,Yes,Yes,Education,Yes,0
571,27,71920,42384,798,132,18.317093886581418,0.6658231295245337,PhD,Part-time,Single,No,Yes,Auto,Yes,0
572,60,48529,21393,684,201,8.244316058482362,0.301738301996424,Master,Self-employed,Single,Yes,No,Personal,No,0
573,61,55954,15617,579,347,22.797595702373997,0.4573811749621125,High School,Part-time,Divorced,Yes,Yes,Auto,Yes,0
574,46,47856,43520,782,20,10.618605321669659,0.1987598926482841,Master,Unemployed,Single,Yes,No,Home,No,0
575,30,22573,14852,410,241,14.64697694385272,0.26478402870156936,Bachelor,Full-time,Married,No,No,Auto,No,0
576,29,98344,36401,438,454,3.163181387957264,0.10075473221410487,Master,Unemployed,Divorced,Yes,Yes,Education,Yes,1
577,48,55367,11295,734,450,11.800788472901308,0.1314120413189282,PhD,Unemployed,Single,Yes,Yes,Business,Yes,0
578,63,122337,40993,808,108,21.144361412202883,0.8818270585415434,Master,Part-time,Married,No,Yes,Personal,No,0
579,19,126732,39084,572,302,20.529922523356866,0.29388295610940984,High School,Part-time,Married,No,No,Auto,No,1
580,68,119608,44575,398,83,7.159326853631104,0.6306485676032015,Bachelor,Unemployed,Single,No,No,Auto,No,1
581,67,80774,41451,403,82,7.199818633242941,0.7712797590396893,Master,Self-employed,Married,Yes,Yes,Business,No,1
582,52,43752,12227,513,290,20.798022180904447,0.5405283673892515,High School,Self-employed,Divorced,No,Yes,Personal,No,1
583,40,75029,36910,464,451,23.399163663894488,0.22251560006716498,Master,Self-employed,Single,Yes,Yes,Auto,No,0
584,34,37685,41041,819,68,4.193301189279081,0.6824931498689331,Bachelor,Part-time,Married,No,No,Auto,Yes,1
585,43,71693,28384,583,128,12.351348706803181,0.5802011280796665,Master,Part-time,Married,Yes,No,Education,No,0
586,25,136739,5145,816,195,9.761448416177267,0.6850004714779001,PhD,Unemployed,Single,No,No,Education,No,1
587,46,75961,42778,463,139,22.025834475521105,0.7157972982856697,Master,Full-time,Single,Yes,Yes,Home,Yes,1
588,43,126937,21035,363,443,3.921073037640432,0.8803282941477961,High School,Part-time,Single,Yes,Yes,Business,No,0
589,27,144956,8040,390,282,6.85589667883486,0.558850624021368,Master,Unemployed,Single,No,No,Personal,No,1
590,43,96908,47422,416,311,19.30677176448937,0.3733128901524815,High School,Unemployed,Divorced,No,Yes,Auto,Yes,1
591,51,145537,31160,566,233,3.1797585265679587,0.6187716455201897,Bachelor,Full-time,Single,Yes,Yes,Auto,No,0
592,68,146678,22633,439,22,13.328313756428653,0.15475256739410093,Master,Self-employed,Divorced,No,Yes,Home,Yes,0
593,58,94532,34344,545,152,12.16846179763356,0.8179178546572691,Bachelor,Unemployed,Divorced,Yes,Yes,Auto,No,1
594,24,101994,22014,694,276,9.691227116741219,0.19550480907055745,Bachelor,Unemployed,Single,No,No,Business,Yes,0
595,21,76133,19996,786,60,11.075163252335248,0.36227427030865467,Master,Unemployed,Divorced,No,Yes,Home,Yes,0
596,67,117425,46621,775,318,14.188633499395358,0.7525963045008968,High School,Self-employed,Single,Yes,No,Business,Yes,0
597,62,145055,16695,816,377,5.711449242932812,0.5778499026645695,Bachelor,Self-employed,Single,No,No,Home,No,0
598,28,81268,7852,483,51,15.155905200522634,0.41490841622195374,Bachelor,Full-time,Married,No,Yes,Auto,No,1
599,46,112201,21014,319,343,20.524943573899684,0.4787485275000172,Master,Part-time,Single,Yes,No,Home,Yes,1
600,53,58243,32042,823,152,19.483701385173656,0.7836379145617443,Master,Self-employed,Married,Yes,No,Education,Yes,0
601,42,77384,38755,828,236,5.539697807956795,0.3720035088479138,Master,Part-time,Divorced,No,Yes,Personal,No,1
602,38,51653,45390,446,310,5.4327378040539,0.7957197478497371,Master,Part-time,Married,Yes,No,Auto,No,0
603,53,46657,28711,603,301,8.168010458133006,0.17050754478135322,Master,Self-employed,Divorced,No,No,Personal,No,0
604,27,59952,31122,527,31,10.304718705843856,0.7214387497669046,PhD,Unemployed,Single,No,No,Auto,No,1
605,54,42180,14160,401,54,11.394478372395099,0.7780381064437891,Master,Full-time,Divorced,Yes,No,Personal,No,0
606,26,117432,32213,716,351,17.63303598716694,0.245454122269871,High School,Part-time,Divorced,Yes,No,Education,Yes,0
607,41,141829,44420,515,388,3.303649939814214,0.4442772258977604,Bachelor,Unemployed,Single,Yes,No,Personal,No,1
608,52,148377,12421,706,35,2.797472197199527,0.2323998197309245,High School,Self-employed,Divorced,Yes,No,Home,Yes,1
609,66,98411,26400,698,109,11.013942947709907,0.6652833031953742,High School,Part-time,Single,Yes,No,Personal,No,1
610,52,21622,38537,798,176,18.03476491917355,0.5282782144493254,PhD,Part-time,Married,Yes,Yes,Auto,Yes,1
611,65,68756,22727,764,361,6.449012887999099,0.6082586773666568,Master,Part-time,Single,No,Yes,Business,Yes,1
612,53,60809,9358,381,313,16.75460306889379,0.25718957356496897,Bachelor,Unemployed,Single,No,Yes,Personal,No,1
613,35,36725,33482,664,294,7.976047172626887,0.26939668964193564,High School,Unemployed,Divorced,Yes,No,Personal,Yes,1
614,66,81396,37117,462,335,22.379980502710875,0.1331978604079251,Master,Unemployed,Married,No,No,Personal,Yes,1
615,56,71226,28164,347,96,22.60086871813218,0.35765402815658376,Master,Part-time,Single,No,No,Auto,Yes,1
616,49,126296,36910,810,368,8.837605698470508,0.54779572906694,PhD,Part-time,Married,No,Yes,Personal,Yes,1
617,41,101182,37496,628,212,7.289856341154532,0.7863479311978631,PhD,Full-time,Married,No,Yes,Auto,No,0
618,40,102565,49311,415,316,11.459991357523318,0.6335419579669446,PhD,Full-time,Divorced,Yes,Yes,Auto,Yes,1
619,49,49402,34371,636,136,7.532226459143421,0.4483170587198012,Bachelor,Unemployed,Single,No,No,Business,No,0
620,54,24263,43467,446,5,17.464828395709183,0.8624960915153103,High School,Unemployed,Divorced,No,Yes,Home,Yes,1
621,29,143489,22625,622,108,20.999487744610565,0.6753961604606655,PhD,Self-employed,Single,Yes,Yes,Auto,No,0
622,66,116523,38893,742,34,17.48111901095799,0.8441321622900401,PhD,Unemployed,Married,Yes,No,Education,No,1
623,30,66828,15793,312,38,20.960060286735036,0.5220703786177325,PhD,Full-time,Single,Yes,Yes,Personal,No,1
624,40,140824,36007,793,149,11.130819730771904,0.3071234198345117,High School,Full-time,Single,Yes,No,Education,Yes,1
625,42,67924,30766,586,424,5.5952903263038,0.1422613490917776,High School,Full-time,Married,No,Yes,Personal,No,1
626,52,94182,44532,413,117,18.97287179014462,0.6808678811870804,PhD,Part-time,Married,Yes,No,Business,No,1
627,58,113065,17323,779,260,10.29091361825574,0.1970423984044273,PhD,Part-time,Single,No,No,Auto,Yes,0
628,47,79052,12843,321,425,17.439228980270048,0.34222010261757374,Master,Unemployed,Divorced,No,No,Home,No,0
629,34,31664,19210,648,86,8.22481066558061,0.5259767263071179,PhD,Self-employed,Single,Yes,No,Auto,Yes,0
630,66,55737,21456,619,464,3.8682816005534715,0.5515332702237982,Bachelor,Self-employed,Married,Yes,No,Personal,Yes,0
631,37,121332,36367,425,75,24.829381296218557,0.5804665575897089,Bachelor,Self-employed,Divorced,Yes,Yes,Home,No,1
632,65,109563,15106,576,470,5.592634682403784,0.2330042642797605,PhD,Part-time,Married,Yes,No,Auto,Yes,0
633,42,49373,42957,503,463,24.733682861160062,0.40378992385731904,High School,Full-time,Married,Yes,No,Home,Yes,0
634,39,137369,7472,493,450,24.477438449028288,0.5937553816935733,Master,Full-time,Divorced,Yes,No,Personal,Yes,1
635,30,56397,11704,846,413,20.257816389884912,0.8758550917070278,High School,Part-time,Married,No,No,Business,No,0
636,36,148575,8713,585,312,17.166728127885946,0.6821049101597509,PhD,Self-employed,Married,No,Yes,Business,Yes,0
637,66,106145,10051,356,382,15.289562155774949,0.8380830056751662,Bachelor,Self-employed,Married,No,No,Auto,Yes,0
638,53,121371,15756,602,213,21.920335543690197,0.7097696466513417,Master,Unemployed,Married,No,Yes,Education,Yes,0
639,29,58709,7475,462,456,8.657108997248223,0.5733735751139204,High School,Unemployed,Married,Yes,No,Personal,No,0
640,58,136074,41378,318,284,12.756667887152172,0.25361869530907566,High School,Self-employed,Married,Yes,No,Auto,Yes,0
641,36,81120,9255,669,238,16.245969295429546,0.6333485215140104,PhD,Part-time,Married,No,Yes,Auto,No,0
642,29,39250,19484,563,164,11.457380944998295,0.5987036527679257,Master,Self-employed,Married,No,Yes,Business,Yes,1
643,26,41172,39503,412,86,11.832188444076163,0.5819753363658132,Bachelor,Unemployed,Married,No,Yes,Home,No,1
644,24,31555,13258,787,140,9.59654735254794,0.4918286943905926,PhD,Self-employed,Single,Yes,No,Personal,No,1
645,45,107410,45747,626,159,14.97733178374433,0.5229252831914205,Master,Part-time,Single,Yes,Yes,Home,No,1
646,31,98617,40196,841,45,21.56321414434767,0.36755402169448326,High School,Full-time,Married,Yes,No,Personal,Yes,0
647,48,73276,45194,364,371,6.635152694145195,0.5154501541138425,PhD,Part-time,Single,No,Yes,Education,Yes,1
648,69,77492,13533,591,111,23.491959891329152,0.2580447245427826,High School,Part-time,Divorced,No,Yes,Business,Yes,0
649,36,73002,37581,324,406,17.84901603620928,0.7441395178883015,High School,Unemployed,Single,Yes,No,Education,No,1
650,64,140103,10249,848,44,20.935283891640694,0.24862156375896627,PhD,Part-time,Married,Yes,Yes,Auto,Yes,0
651,33,144938,24201,300,400,14.792385930490267,0.16797303191157315,PhD,Part-time,Married,No,Yes,Business,Yes,0
652,22,109599,14686,848,246,19.92888413275346,0.4489968210857259,PhD,Unemployed,Single,No,No,Auto,No,0
653,52,92355,37007,440,103,2.372609138807746,0.6266459516048495,PhD,Unemployed,Married,Yes,No,Education,Yes,0
654,29,111248,5661,487,84,20.82274976992931,0.4501734599468331,PhD,Full-time,Divorced,No,No,Personal,Yes,1
655,42,44762,49843,427,449,2.92319375896343,0.3214033055610469,High School,Self-employed,Divorced,Yes,Yes,Auto,No,1
656,69,31046,35137,500,133,22.468007656345836,0.5465369471123526,Bachelor,Part-time,Married,Yes,Yes,Home,No,0
657,38,116999,47828,426,107,24.815143186488797,0.37760186832975995,Bachelor,Unemployed,Divorced,No,Yes,Personal,Yes,0
658,53,144130,15526,556,17,8.76355163006589,0.8462941521013064,PhD,Full-time,Divorced,No,Yes,Personal,No,0
659,40,136021,8374,846,93,6.837326794573254,0.8381161116828577,High School,Self-employed,Single,No,Yes,Education,Yes,0
660,33,48769,30592,493,149,19.603357368734937,0.5018974559776764,Bachelor,Unemployed,Divorced,Yes,No,Education,Yes,1
661,56,73302,33982,403,245,7.819605841165824,0.36230719521460686,Bachelor,Self-employed,Single,No,Yes,Business,Yes,1
662,62,43150,5207,834,288,21.90793481296068,0.6897059311653113,Bachelor,Self-employed,Married,No,No,Business,Yes,0
663,59,88247,40433,564,413,4.365379619621964,0.1293703547864533,High School,Part-time,Single,Yes,Yes,Home,Yes,0
664,56,24853,28197,683,208,4.89696951672524,0.479815204834921,PhD,Part-time,Married,Yes,No,Personal,No,1
665,31,114613,38400,559,125,24.52048576731416,0.3690587154162669,PhD,Unemployed,Married,No,Yes,Home,No,0
666,48,140900,8083,713,234,17.498294660210107,0.8364287080820437,PhD,Self-employed,Married,Yes,Yes,Home,Yes,0
667,22,109399,34328,657,415,21.478406161865916,0.10960242181814604,Master,Unemployed,Married,Yes,No,Education,No,0
668,52,41792,47891,374,425,9.459575679084914,0.5422519005746793,Master,Unemployed,Married,Yes,Yes,Home,No,0
669,40,79129,25103,654,461,17.559126238973903,0.6925308648533008,Master,Self-employed,Single,No,No,Home,Yes,1
670,46,126019,44891,487,121,15.667562028097736,0.48801439001923297,High School,Unemployed,Married,No,Yes,Auto,No,1
671,60,94478,15754,589,137,15.87245276282778,0.16832242413017734,Bachelor,Self-employed,Divorced,Yes,Yes,Business,No,1
672,28,133811,39447,344,114,17.698246569367598,0.8779691120223218,Bachelor,Self-employed,Divorced,Yes,No,Business,Yes,0
673,35,134130,20901,382,419,15.233260981969266,0.5144083451008784,High School,Self-employed,Married,Yes,Yes,Personal,Yes,1
674,64,87298,38004,422,161,11.868434493961317,0.5913489954552091,High School,Self-employed,Divorced,No,No,Business,Yes,1
675,29,51987,12446,657,200,8.346221970752577,0.2892878261660059,PhD,Full-time,Single,Yes,Yes,Personal,Yes,0
676,26,35850,42211,827,233,19.677370611003646,0.486798468085443,PhD,Self-employed,Single,Yes,Yes,Auto,Yes,1
677,27,32112,34301,365,27,7.204265890073282,0.4433195935666575,Master,Part-time,Married,No,Yes,Business,Yes,1
678,61,141789,31116,674,10,17.924149041551527,0.159916673601587,Master,Part-time,Married,Yes,Yes,Auto,Yes,0
679,34,44058,46323,461,205,7.366654920934513,0.1849282828379738,High School,Part-time,Married,No,Yes,Business,No,1
680,55,65420,23752,679,166,16.38259390895244,0.7699780156950197,Master,Self-employed,Divorced,No,Yes,Business,Yes,0
681,24,58890,37376,657,246,19.182800143967665,0.2918559617652722,Bachelor,Part-time,Divorced,No,Yes,Auto,No,0
682,63,86017,21669,487,46,7.030419444850402,0.25596661719890446,High School,Full-time,Single,Yes,No,Home,No,1
683,30,67304,37916,621,245,3.3786959198100903,0.5039291610001114,High School,Unemployed,Divorced,Yes,Yes,Home,Yes,0
684,57,52921,18395,749,126,5.012396088866003,0.7149977050900104,Bachelor,Self-employed,Single,No,Yes,Home,No,1
685,59,125921,25421,773,146,15.937930247233586,0.14955721486319035,PhD,Part-time,Divorced,Yes,Yes,Home,No,1
686,26,21524,31342,312,117,21.537267343191917,0.5614463357106046,PhD,Full-time,Single,No,No,Business,No,0
687,67,120424,9895,483,398,3.0349268884147604,0.1953683542724587,Bachelor,Unemployed,Married,Yes,No,Education,Yes,0
688,44,35048,16023,410,381,18.885478957957865,0.12916884066049478,Bachelor,Full-time,Divorced,No,Yes,Auto,No,1
689,19,55111,15699,807,411,9.850328856851199,0.14219516172977392,Master,Part-time,Single,No,Yes,Education,No,1
690,22,57904,14715,589,151,13.006152508149018,0.7673312865667531,High School,Full-time,Divorced,Yes,Yes,Education,Yes,0
691,46,74912,24169,594,71,23.36376964644801,0.19437798690244926,Master,Unemployed,Married,Yes,No,Personal,No,1
692,54,54008,21163,750,362,9.635344608924445,0.13612109152983357,Bachelor,Part-time,Single,Yes,Yes,Home,No,0
693,55,20060,10782,514,136,12.70274948060818,0.4503199097143299,Master,Unemployed,Divorced,Yes,No,Business,No,1
694,36,94666,27641,326,174,2.3146955394956654,0.7751947775536199,Bachelor,Full-time,Divorced,No,Yes,Home,No,0
695,25,103559,23792,530,288,3.8767705601112823,0.30992670119144156,Master,Self-employed,Married,No,No,Home,No,0
696,65,75337,40585,620,445,7.947606596100033,0.4373700940207331,Master,Self-employed,Married,Yes,No,Education,Yes,0
697,62,130616,35682,532,18,2.6406015388847113,0.131938026051001,PhD,Self-employed,Single,Yes,Yes,Personal,No,0
698,18,33350,23880,736,194,16.52163249910977,0.4592628113079007,Bachelor,Self-employed,Divorced,No,Yes,Home,Yes,0
699,39,44354,43067,832,329,11.807162206437319,0.562090464509707,Master,Unemployed,Divorced,Yes,Yes,Auto,No,0
700,69,65186,47685,702,423,14.607339662744506,0.5567256430017159,High School,Self-employed,Married,Yes,Yes,Auto,Yes,1
701,34,48145,23073,352,174,6.0168852756155795,0.3659413537394921,Master,Unemployed,Married,Yes,Yes,Home,Yes,1
702,24,54020,41035,612,448,8.806436677042171,0.3524265445305085,Master,Part-time,Single,Yes,Yes,Education,Yes,0
703,42,106123,42174,580,412,17.26796292161268,0.18529889514927833,High School,Self-employed,Divorced,No,Yes,Education,No,0
704,62,126667,29837,330,433,24.201962643499197,0.3934386565170147,Bachelor,Unemployed,Divorced,No,No,Business,No,0
705,21,95186,22826,636,353,3.1595857928508115,0.17959573509837173,PhD,Self-employed,Single,Yes,Yes,Personal,No,0
706,53,105469,29981,482,140,22.47883937967112,0.7132767557696413,PhD,Self-employed,Single,No,Yes,Education,No,1
707,23,40581,15382,322,245,15.268267630157794,0.8730194381985487,PhD,Self-employed,Married,Yes,No,Business,No,0
708,48,108929,9437,843,384,14.970150035379346,0.8760595653333655,High School,Unemployed,Married,Yes,Yes,Auto,Yes,1
